,longitude,latitude,propertyTaxRate,price,numPriceChanges,saleMonth,saleYear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,medianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,age,zipcode_median,clusters,cluster
13089,-97.86024475,30.19784164,1.98,358800,6,10,2020,63,0,5,2,2,1,0,0,0,1755,1,0,1,1,1.4,6.666666667,1460,16,2.0,3,1,24,395000.0,0,pink
13090,-97.76478577,30.28852654,1.98,959700,6,10,2019,38,0,3,2,1,0,0,0,0,2268,1,0,1,1,0.833333333,7.0,1298,16,3.0,3,2,82,990000.0,1,light purple
13091,-97.79460144,30.22032547,1.98,399000,7,8,2018,15,0,0,1,0,0,0,0,0,2114,1,0,1,1,1.266666667,4.666666667,890,14,2.0,3,1,57,349999.0,0,pink
13092,-97.89025116,30.1899929,1.98,425000,2,9,2019,31,0,4,1,2,3,0,1,0,2155,1,0,1,1,1.333333333,9.0,1755,18,3.0,4,2,29,523915.0,0,pink
13093,-97.77313995,30.28224945,1.98,850000,5,8,2018,32,0,3,0,0,0,0,0,0,2022,1,0,1,1,0.766666667,7.0,1298,16,3.0,5,1,74,990000.0,1,light purple
13094,-97.84957123,30.19980621,1.98,325000,3,5,2018,27,0,4,2,0,0,0,0,0,1748,1,0,1,1,1.133333333,6.666666667,1460,16,3.0,3,2,34,395000.0,0,pink
13095,-97.79402924,30.21168518,1.98,449000,2,2,2020,1,0,0,2,0,0,0,0,0,2035,1,0,1,1,0.633333333,4.0,925,14,3.0,3,1,6,349999.0,0,pink
13096,-97.88620758,30.19122124,1.98,449900,2,5,2019,1,0,3,1,0,0,0,0,0,2518,1,0,1,1,1.166666667,9.0,1755,18,3.0,3,2,33,523915.0,0,pink
13097,-97.77294159,30.28216743,1.98,1299000,2,3,2018,33,0,4,3,0,0,0,0,0,2528,1,0,1,1,0.766666667,7.0,1298,16,4.0,4,2,9,990000.0,1,light purple
13098,-97.89045715,30.19036102,1.98,424900,3,4,2018,18,0,5,2,0,0,0,0,0,2858,1,0,1,1,1.333333333,9.0,1755,18,3.0,3,1,31,523915.0,0,pink
13099,-97.84968567,30.19953728,1.98,400000,4,6,2020,54,0,3,2,1,0,0,2,0,2166,1,0,1,1,1.1,6.666666667,1460,16,3.0,3,2,34,395000.0,0,pink
13100,-97.770401,30.28923416,1.98,675000,8,4,2020,1,0,5,2,2,4,0,1,0,1937,1,0,1,1,0.766666667,7.0,1298,16,3.0,2,2,13,990000.0,1,light purple
13101,-97.79195404,30.21571922,1.98,325000,1,10,2020,20,0,1,3,1,0,0,0,0,1008,1,0,1,1,1.433333333,4.666666667,890,14,1.0,3,1,54,349999.0,0,pink
13102,-97.81369019,30.2143364,1.98,339900,1,12,2019,1,0,4,1,0,0,0,1,0,1581,1,0,1,1,0.933333333,4.0,840,13,2.0,3,1,44,349999.0,0,pink
13103,-97.87447357,30.20498848,1.98,439000,2,7,2018,40,0,5,2,0,0,0,0,0,2387,1,0,1,1,1.066666667,9.0,1670,18,3.0,4,2,20,395000.0,0,pink
13104,-97.90539551,30.19037056,1.98,479900,9,10,2019,27,0,4,2,0,0,0,0,0,4237,1,0,1,1,1.633333333,8.666666667,1664,18,4.0,5,2,19,523915.0,0,pink
13105,-97.79094696,30.22527122,1.98,280000,7,7,2019,1,0,0,1,0,0,0,0,0,1220,1,0,1,1,1.266666667,4.0,803,12,2.0,3,1,63,349999.0,0,pink
13106,-97.79428864,30.21644783,1.98,340000,4,9,2019,27,0,1,1,1,0,0,0,0,1064,1,0,1,1,1.233333333,4.666666667,890,14,2.0,3,1,52,349999.0,0,pink
13107,-97.87504578,30.2052803,1.98,339900,2,7,2018,30,0,3,1,0,0,0,0,0,1459,1,0,1,1,1.033333333,9.0,1670,18,2.0,3,1,21,395000.0,0,pink
13108,-97.89733887,30.18499947,1.98,510900,1,5,2018,36,0,3,1,0,0,0,0,0,3234,1,0,1,1,1.766666667,9.0,1755,18,4.0,4,2,27,523915.0,0,pink
13109,-97.86175537,30.19917107,1.98,325000,5,4,2018,21,0,2,1,0,0,0,0,0,1661,1,0,1,1,1.5,6.666666667,1460,16,2.0,3,1,22,395000.0,0,pink
13110,-97.766922,30.28551483,1.98,3200000,1,1,2021,59,0,3,4,0,0,0,0,0,5428,1,0,1,1,0.766666667,7.0,1298,16,6.0,5,2,11,990000.0,2,dark purple
13111,-97.89749908,30.18509674,1.98,620000,1,5,2020,1,0,3,2,1,2,0,0,0,3851,1,0,1,1,1.766666667,9.0,1755,18,4.0,4,2,27,523915.0,0,pink
13112,-97.86162567,30.19926262,1.98,339000,1,11,2019,27,0,3,1,1,3,0,1,0,1501,1,0,1,1,1.533333333,6.666666667,1460,16,2.0,3,1,22,395000.0,0,pink
13113,-97.8093338,30.21809769,1.98,360000,2,6,2020,35,0,7,2,4,2,0,0,0,1198,1,0,1,1,1.0,4.666666667,890,14,2.0,3,1,50,349999.0,0,pink
13114,-97.78672028,30.22182655,1.98,350000,2,4,2019,1,0,4,3,0,0,0,0,0,912,1,0,1,1,1.433333333,4.0,803,12,1.0,3,1,62,349999.0,0,pink
13115,-97.80443573,30.21825027,1.98,350000,1,9,2019,26,0,3,1,1,0,0,1,0,1520,1,0,1,1,1.0,4.666666667,890,14,2.0,3,1,50,349999.0,0,pink
13116,-97.84882355,30.20368385,1.98,379000,1,9,2019,25,0,5,1,2,2,0,0,0,1463,1,0,1,1,1.6,4.666666667,887,14,3.0,3,2,3,395000.0,0,pink
13117,-97.89796448,30.18533325,1.98,544900,5,12,2018,74,0,1,1,0,0,0,0,0,3754,1,0,1,1,1.833333333,9.0,1755,18,4.0,4,2,27,523915.0,0,pink
13118,-97.85300446,30.19716644,1.98,475000,2,5,2019,56,0,4,2,0,0,0,0,0,2897,1,0,1,1,1.166666667,6.666666667,1460,16,4.0,4,2,17,395000.0,0,pink
13119,-97.80921936,30.21785927,1.98,335000,1,6,2020,17,0,5,2,0,0,0,0,0,1256,1,0,1,1,1.0,4.666666667,890,14,2.0,3,1,49,349999.0,0,pink
13120,-97.89814758,30.18544006,1.98,575000,2,3,2018,30,0,3,1,0,0,0,0,0,3642,1,0,1,1,1.8,9.0,1755,18,4.0,5,2,27,523915.0,0,pink
13121,-97.87583923,30.20498276,1.98,264900,4,8,2020,25,0,7,2,1,2,0,0,0,2120,1,0,1,1,1.033333333,9.0,1670,18,3.0,3,2,22,395000.0,0,pink
13122,-97.88931274,30.19121742,1.98,439900,1,3,2019,27,0,4,1,0,0,0,0,0,2435,1,0,1,1,1.3,9.0,1755,18,3.0,3,1,31,523915.0,0,pink
13123,-97.76386261,30.28126907,1.98,1200000,3,8,2019,1,0,4,2,2,1,0,1,0,2192,1,0,1,1,0.5,6.0,1189,16,3.0,3,2,41,990000.0,1,light purple
13124,-97.81401825,30.21477509,1.98,439950,1,5,2019,1,0,3,1,0,0,0,0,0,1504,1,0,1,1,0.966666667,4.0,840,13,2.0,3,1,44,349999.0,0,pink
13125,-97.84689331,30.20261955,1.98,189921,3,11,2020,50,0,4,2,2,2,0,0,0,1220,1,0,1,1,1.533333333,4.666666667,887,14,2.0,3,1,37,395000.0,0,pink
13126,-97.81467438,30.21339607,1.98,375000,7,10,2018,1,0,5,2,0,0,0,0,0,1496,1,0,1,1,0.966666667,4.0,840,13,3.0,3,2,44,349999.0,0,pink
13127,-97.90681458,30.18337631,1.98,441385,8,12,2018,29,0,1,2,0,0,0,0,0,2825,1,0,1,1,2.233333333,9.0,1755,18,3.0,4,2,7,523915.0,0,pink
13128,-97.876297,30.20472145,1.98,425000,1,7,2019,30,0,3,1,2,0,0,0,0,2166,1,0,1,1,1.033333333,9.0,1670,18,3.0,4,2,22,395000.0,0,pink
13129,-97.90330505,30.18751335,1.98,665000,2,7,2020,33,0,2,2,1,0,0,0,0,3675,1,0,1,1,1.7,8.666666667,1664,18,4.0,4,2,18,523915.0,0,pink
13130,-97.80656433,30.21778679,1.98,439900,3,7,2018,32,0,3,1,0,0,0,0,0,1580,1,0,1,1,1.0,4.666666667,890,14,2.0,3,1,50,349999.0,0,pink
13131,-97.76180267,30.28670883,1.98,499000,8,6,2020,25,0,2,1,1,0,0,0,0,1885,1,0,1,1,0.966666667,7.0,1298,16,3.0,3,1,85,990000.0,1,light purple
13132,-97.84731293,30.20013428,1.98,400000,4,12,2019,25,0,3,1,3,1,0,1,0,1523,1,0,1,1,1.1,6.666666667,1460,16,2.0,3,1,35,395000.0,0,pink
13133,-97.77232361,30.28370094,1.98,2195000,1,5,2019,24,0,4,1,0,1,0,1,0,3468,1,0,1,1,0.766666667,7.0,1298,16,6.0,4,2,4,990000.0,2,dark purple
13134,-97.81420135,30.21351051,1.98,430000,4,12,2019,23,0,4,1,1,1,0,0,0,1420,1,0,1,1,0.933333333,4.0,840,13,2.0,3,1,45,349999.0,0,pink
13135,-97.84786224,30.20308876,1.98,275000,1,5,2018,18,0,4,1,0,0,0,0,0,1220,1,0,1,1,1.566666667,4.666666667,887,14,2.0,3,1,37,395000.0,0,pink
13136,-97.89368439,30.18856239,1.98,439999,3,2,2019,35,0,3,2,0,0,0,0,0,2725,1,0,1,1,1.5,9.0,1755,18,3.0,3,2,32,523915.0,0,pink
13137,-97.76123047,30.2875309,1.98,499000,1,2,2019,29,0,0,2,0,0,0,0,0,1146,1,0,1,1,0.933333333,7.0,1298,16,2.0,3,1,62,990000.0,1,light purple
13138,-97.86056519,30.19836998,1.98,310000,3,3,2018,1,0,3,2,0,0,0,0,0,1890,1,0,1,1,1.466666667,6.666666667,1460,16,3.0,3,2,24,395000.0,0,pink
13139,-97.81401062,30.21302414,1.98,350000,2,2,2019,25,0,2,2,0,0,0,0,0,1221,1,0,1,1,0.933333333,4.0,840,13,2.0,3,1,45,349999.0,0,pink
13140,-97.90641022,30.18810081,1.98,499999,12,8,2019,43,0,3,2,1,1,0,0,0,4175,1,0,1,1,1.766666667,8.666666667,1664,18,4.0,5,2,17,523915.0,0,pink
13141,-97.7564621,30.29309654,1.98,2795000,4,8,2018,20,0,4,1,0,0,0,0,0,5669,1,0,1,1,1.2,7.0,1298,16,6.0,4,2,19,990000.0,2,dark purple
13142,-97.84688568,30.20070457,1.98,325000,1,12,2018,34,0,6,1,0,0,0,0,0,1704,1,0,1,1,1.1,6.666666667,1460,16,2.0,3,2,35,395000.0,0,pink
13143,-97.81421661,30.21290398,1.98,225000,6,2,2018,1,0,4,1,0,0,0,0,0,1368,1,0,1,1,0.966666667,4.0,840,13,2.0,4,1,45,349999.0,0,pink
13144,-97.90540314,30.19558525,1.98,625000,2,6,2020,29,0,2,2,1,1,0,1,0,3099,1,0,1,1,1.5,8.666666667,1664,18,3.0,4,2,12,523915.0,0,pink
13145,-97.76303864,30.28854179,1.98,699000,13,3,2019,22,0,5,4,0,0,0,0,0,1974,1,0,1,1,0.9,7.0,1298,16,3.0,4,1,12,990000.0,1,light purple
13146,-97.87178802,30.20688248,1.98,335000,7,10,2020,101,0,2,2,2,1,0,0,0,1932,1,0,1,1,1.133333333,9.0,1670,18,3.0,3,1,23,395000.0,0,pink
13147,-97.79637146,30.22119713,1.98,349000,1,9,2020,32,0,2,2,1,3,0,2,0,1368,1,0,1,1,1.2,4.666666667,890,14,2.0,3,1,60,349999.0,0,pink
13148,-97.89447021,30.18845367,1.98,325000,5,10,2020,45,0,4,2,1,2,0,2,0,3311,1,0,1,1,1.533333333,9.0,1755,18,4.0,5,2,33,523915.0,0,pink
13149,-97.7587738,30.28661728,1.98,2150000,2,5,2018,25,0,4,0,0,0,0,0,0,4381,1,0,1,1,1.066666667,7.0,1298,16,6.0,4,1,81,990000.0,2,dark purple
13150,-97.87189484,30.20699692,1.98,390000,2,9,2019,35,0,2,1,0,0,0,0,0,1772,1,0,1,1,1.133333333,9.0,1670,18,2.0,3,1,24,395000.0,0,pink
13151,-97.7875061,30.21367645,1.98,420000,2,5,2020,10,0,3,0,0,0,0,0,0,1566,1,0,1,1,0.766666667,4.0,925,14,2.0,4,1,50,349999.0,0,pink
13152,-97.75811768,30.29359245,1.98,965000,10,5,2018,38,0,2,3,0,0,0,0,0,3469,1,0,1,1,1.133333333,7.0,1298,16,5.0,4,2,73,990000.0,1,light purple
13153,-97.89430237,30.1882267,1.98,465000,2,7,2020,24,0,3,2,2,0,0,1,0,2070,1,0,1,1,1.533333333,9.0,1755,18,3.0,3,2,33,523915.0,0,pink
13154,-97.81320953,30.21165848,1.98,445000,1,4,2019,26,0,1,1,0,0,0,0,0,1610,1,0,1,1,0.933333333,4.0,840,13,2.0,4,1,48,349999.0,0,pink
13155,-97.85984039,30.19835472,1.98,425000,1,11,2020,29,0,3,2,3,1,0,0,0,1945,1,0,1,1,1.433333333,6.666666667,1460,16,3.0,3,2,23,395000.0,0,pink
13156,-97.77988434,30.27062988,1.98,2500000,5,3,2020,60,0,5,2,1,0,0,1,0,4937,1,0,1,0,2.15,8.5,1656,14,4.0,5,2,17,1140000.0,2,dark purple
13157,-97.80970001,30.20955086,1.98,390000,3,5,2018,29,0,3,1,0,0,0,0,0,1685,1,0,1,1,0.866666667,4.0,840,13,2.0,3,1,48,349999.0,0,pink
13158,-97.90112305,30.18622971,1.98,675000,1,7,2019,33,0,3,2,1,0,0,1,0,3568,1,0,1,1,1.666666667,8.666666667,1664,18,4.0,4,2,22,523915.0,0,pink
13159,-97.89389801,30.18832207,1.98,484900,1,10,2019,28,0,3,1,0,0,0,0,0,2866,1,0,1,1,1.533333333,9.0,1755,18,3.0,4,2,33,523915.0,0,pink
13160,-97.80915833,30.21857643,1.98,485000,2,11,2020,30,0,3,2,1,1,0,0,0,1986,1,0,1,1,1.0,4.666666667,890,14,2.0,4,1,49,349999.0,0,pink
13161,-97.77232361,30.29096413,1.98,1090000,3,5,2018,37,0,3,2,0,0,0,0,0,1761,1,0,1,1,0.8,7.0,1298,16,2.0,2,1,81,990000.0,1,light purple
13162,-97.80932617,30.21842003,1.98,420000,4,9,2020,74,0,7,2,2,0,0,0,0,1599,1,0,1,1,1.0,4.666666667,890,14,2.0,4,1,49,349999.0,0,pink
13163,-97.90637207,30.19628334,1.98,495000,1,10,2020,40,1,4,2,3,1,0,0,0,2264,1,0,1,1,1.5,8.666666667,1664,18,2.0,3,1,10,523915.0,0,pink
13164,-97.87404633,30.20629692,1.98,410000,4,10,2018,21,0,2,1,0,0,0,0,0,2058,1,0,1,1,1.033333333,9.0,1670,18,3.0,3,2,21,395000.0,0,pink
13165,-97.77204132,30.29125023,1.98,1035000,6,3,2019,31,0,4,1,0,0,0,0,0,2176,1,0,1,1,0.8,7.0,1298,16,2.0,3,1,69,990000.0,1,light purple
13166,-97.89551544,30.18835068,1.98,649000,5,9,2019,27,0,3,1,1,0,0,0,0,3269,1,0,1,1,1.6,9.0,1755,18,3.0,4,2,27,523915.0,0,pink
13167,-97.85920715,30.1982193,1.98,339000,3,1,2019,28,0,3,1,0,0,0,0,0,1661,1,0,1,1,1.4,6.666666667,1460,16,2.0,3,1,24,395000.0,0,pink
13168,-97.76786041,30.28938675,1.98,1029000,4,9,2018,44,0,5,2,0,0,0,0,0,2304,1,0,1,1,0.8,7.0,1298,16,2.5,4,2,32,990000.0,1,light purple
13169,-97.90016174,30.18619919,1.98,519000,2,12,2018,39,0,3,1,0,0,0,0,0,3332,1,0,1,1,1.7,8.666666667,1664,18,4.0,4,2,22,523915.0,0,pink
13170,-97.86988831,30.20842934,1.98,399000,3,5,2018,30,0,4,1,0,0,0,0,0,2152,1,0,1,1,1.466666667,8.0,1655,17,4.0,4,2,20,395000.0,0,pink
13171,-97.79452515,30.20988083,1.98,400000,6,12,2019,26,0,4,1,0,1,0,0,0,2185,1,0,1,1,0.6,4.0,925,14,3.0,4,2,6,349999.0,0,pink
13172,-97.79534912,30.22950363,1.98,439900,5,6,2018,26,0,3,1,0,0,0,0,0,1495,1,0,1,1,1.3,4.0,803,12,2.0,2,1,60,349999.0,0,pink
13173,-97.89506531,30.1887455,1.98,550000,3,9,2018,35,0,4,1,0,0,0,0,0,3421,1,0,1,1,1.566666667,9.0,1755,18,4.0,5,2,33,523915.0,0,pink
13174,-97.87324524,30.20853806,1.98,424500,3,9,2019,32,0,5,1,0,0,0,0,0,2387,1,0,1,1,1.033333333,9.0,1670,18,3.0,4,2,22,395000.0,0,pink
13175,-97.80905151,30.20912933,1.98,194900,7,5,2019,1,0,3,2,0,0,0,0,0,1241,1,0,1,1,0.866666667,4.0,840,13,2.0,3,1,48,349999.0,0,pink
13176,-97.86850739,30.20535851,1.98,420000,3,7,2018,1,0,1,1,0,0,0,0,0,2261,1,0,1,1,1.466666667,8.0,1655,17,3.0,4,2,20,395000.0,0,pink
13177,-97.90096283,30.19141197,1.98,545000,1,5,2018,31,0,4,1,0,0,0,0,0,2902,1,0,1,1,1.5,8.666666667,1664,18,3.0,4,1,17,523915.0,0,pink
13178,-97.77394867,30.2924118,1.98,635000,3,6,2019,1,0,3,2,0,0,0,0,0,2182,1,0,1,1,0.833333333,7.0,1298,16,3.0,4,1,73,990000.0,1,light purple
13179,-97.85913086,30.19867897,1.98,354900,3,2,2019,24,0,5,1,0,0,0,0,0,1772,1,0,1,1,1.4,6.666666667,1460,16,3.0,3,2,23,395000.0,0,pink
13180,-97.88916779,30.19344521,1.98,575000,2,9,2020,80,0,2,2,1,3,0,0,0,3154,1,0,1,1,1.233333333,9.0,1755,18,3.0,4,1,33,523915.0,0,pink
13181,-97.77597809,30.29318047,1.98,1050000,5,11,2020,43,0,2,2,0,0,0,0,0,3230,1,0,1,1,0.933333333,7.0,1298,16,3.0,4,2,79,990000.0,1,light purple
13182,-97.80574799,30.21574593,1.98,489000,1,7,2020,28,0,4,2,1,0,0,0,0,1384,1,0,1,1,1.0,4.666666667,890,14,2.0,3,1,52,349999.0,0,pink
13183,-97.89792633,30.18611145,1.98,620000,1,12,2020,39,0,3,2,1,2,0,0,0,3485,1,0,1,1,1.733333333,9.0,1755,18,3.0,4,1,27,523915.0,0,pink
13184,-97.85958862,30.19883919,1.98,375000,1,5,2019,31,0,3,1,0,0,0,0,0,1945,1,0,1,1,1.4,6.666666667,1460,16,3.0,3,2,24,395000.0,0,pink
13185,-97.75908661,30.2878437,1.98,2450000,1,1,2019,21,0,3,1,0,0,0,0,0,3575,1,0,1,1,1.033333333,7.0,1298,16,4.0,3,1,70,990000.0,2,dark purple
13186,-97.8159256,30.21382904,1.98,359900,3,7,2018,20,0,2,2,0,0,0,0,0,1511,1,0,1,1,1.133333333,4.666666667,890,14,2.0,3,1,43,349999.0,0,pink
13187,-97.90644073,30.18239594,1.98,439900,1,4,2018,1,0,0,1,0,0,0,0,0,1967,1,0,1,1,2.266666667,9.0,1755,18,3.0,4,1,8,523915.0,0,pink
13188,-97.85813904,30.2036438,1.98,420000,2,6,2020,40,0,4,2,1,0,0,0,0,2183,1,0,1,1,1.466666667,6.666666667,1460,16,3.0,4,2,23,395000.0,0,pink
13189,-97.78917694,30.21513176,1.98,390000,3,5,2019,1,0,0,1,0,0,0,0,0,1756,1,0,1,1,0.8,4.0,925,14,2.0,4,1,49,349999.0,0,pink
13190,-97.89575195,30.1875,1.98,475000,3,11,2019,28,0,3,2,2,0,0,0,0,2530,1,0,1,1,1.633333333,9.0,1755,18,3.0,4,2,27,523915.0,0,pink
13191,-97.84761047,30.20022202,1.98,395000,1,12,2018,30,0,4,1,0,0,0,0,0,1974,1,0,1,1,1.1,6.666666667,1460,16,3.0,3,2,35,395000.0,0,pink
13192,-97.77060699,30.27860069,1.98,649000,3,5,2019,30,0,2,1,0,0,0,0,0,2356,1,0,1,1,0.866666667,7.0,1298,16,3.0,3,3,19,990000.0,1,light purple
13193,-97.81508636,30.21422005,1.98,324900,3,8,2018,32,0,3,1,0,0,0,0,0,1374,1,0,1,1,1.1,4.666666667,890,14,2.0,3,1,45,349999.0,0,pink
13194,-97.89019012,30.19329071,1.98,369500,1,4,2019,33,0,7,1,0,0,0,0,0,1973,1,0,1,1,1.266666667,9.0,1755,18,3.0,3,2,33,523915.0,0,pink
13195,-97.75853729,30.28239632,1.98,1095000,1,5,2019,38,0,6,1,0,0,0,0,0,2280,1,0,1,1,0.7,6.0,1189,16,3.0,3,2,12,990000.0,1,light purple
13196,-97.7943573,30.21770668,1.98,420000,3,7,2019,1,0,2,1,0,1,0,1,0,2295,1,0,1,1,1.266666667,4.666666667,890,14,3.0,4,2,57,349999.0,0,pink
13197,-97.89963531,30.18703079,1.98,625000,4,2,2020,48,0,4,2,1,0,0,0,0,3562,1,0,1,1,1.7,8.666666667,1664,18,4.0,5,2,15,523915.0,0,pink
13198,-97.79305267,30.20986557,1.98,415000,1,10,2020,25,0,3,2,1,0,0,0,0,1568,1,0,1,1,0.566666667,4.0,925,14,3.0,3,2,5,349999.0,0,pink
13199,-97.85812378,30.20383835,1.98,437500,5,11,2019,38,0,4,1,2,1,0,1,0,2493,1,0,1,1,1.466666667,6.666666667,1460,16,3.0,4,2,24,395000.0,0,pink
13200,-97.89839172,30.18635941,1.98,550000,1,7,2020,72,0,2,2,1,0,0,0,0,2869,1,0,1,1,1.8,9.0,1755,18,3.0,4,2,26,523915.0,0,pink
13201,-97.79476166,30.21790695,1.98,525000,2,6,2019,1,0,4,1,2,1,0,0,0,1713,1,0,1,1,1.266666667,4.666666667,890,14,2.0,4,1,58,349999.0,0,pink
13202,-97.89356232,30.18976974,1.98,425000,1,12,2018,28,0,3,1,0,0,0,0,0,2568,1,0,1,1,1.466666667,9.0,1755,18,3.0,4,2,33,523915.0,0,pink
13203,-97.87391663,30.20554352,1.98,474000,2,8,2019,29,0,7,2,0,0,0,0,0,2401,1,0,1,1,1.066666667,9.0,1670,18,3.0,4,2,21,395000.0,0,pink
13204,-97.78936005,30.22213173,1.98,320000,4,3,2018,28,0,2,2,0,0,0,0,0,1650,1,0,1,1,1.333333333,4.0,803,12,2.0,3,1,62,349999.0,0,pink
13205,-97.89349365,30.18369865,1.98,489000,1,4,2018,40,0,3,1,0,0,0,0,0,3024,1,0,1,1,1.666666667,9.0,1755,18,3.0,4,2,25,523915.0,0,pink
13206,-97.84954071,30.20477867,1.98,297000,3,8,2019,1,0,2,1,2,1,0,0,0,1331,1,0,1,1,1.666666667,4.666666667,887,14,2.0,3,1,35,395000.0,0,pink
13207,-97.7934494,30.22316933,1.98,495000,3,9,2018,25,0,5,3,0,0,0,0,0,1922,1,0,1,1,1.2,4.0,803,12,3.0,3,1,47,349999.0,0,pink
13208,-97.76024628,30.2760601,1.98,769000,7,9,2019,34,0,9,5,3,0,0,0,1,2917,1,0,1,1,0.566666667,6.0,1189,16,4.0,4,3,109,990000.0,1,light purple
13209,-97.89463043,30.18921471,1.98,439000,5,2,2019,25,0,3,1,0,0,0,0,0,2646,1,0,1,1,1.533333333,9.0,1755,18,4.0,4,2,32,523915.0,0,pink
13210,-97.8733139,30.20692444,1.98,276000,6,4,2018,29,0,4,1,0,0,0,0,0,2311,1,0,1,1,1.066666667,9.0,1670,18,3.0,4,2,21,395000.0,0,pink
13211,-97.79161835,30.21904755,1.98,329000,3,9,2018,23,0,1,1,0,0,0,0,0,1222,1,0,1,1,1.433333333,4.666666667,890,14,2.0,3,1,59,349999.0,0,pink
13212,-97.9055481,30.18252563,1.98,525000,2,9,2019,1,0,1,2,1,2,0,0,0,2681,1,0,1,1,2.233333333,9.0,1755,18,3.0,4,2,8,523915.0,0,pink
13213,-97.75878906,30.28573227,1.98,905000,7,3,2020,13,0,5,0,0,0,0,0,0,1582,1,0,1,1,1.066666667,7.0,1298,16,2.0,3,1,56,990000.0,1,light purple
13214,-97.79144287,30.21852493,1.98,499000,1,6,2020,26,0,3,2,4,1,0,1,0,1248,1,0,1,1,1.4,4.666666667,890,14,1.0,3,1,59,349999.0,0,pink
13215,-97.85001373,30.20487022,1.98,309000,7,12,2018,17,0,4,1,0,0,0,0,0,1571,1,0,1,1,1.666666667,4.666666667,887,14,3.0,3,2,35,395000.0,0,pink
13216,-97.89002991,30.18083191,1.98,539900,1,2,2020,28,0,2,1,2,1,0,1,0,2724,1,0,1,1,1.633333333,9.0,1755,18,3.0,4,2,24,523915.0,0,pink
13217,-97.79152679,30.21810532,1.98,299900,6,2,2020,32,0,6,0,2,0,0,0,0,1610,1,0,1,1,1.4,4.666666667,890,14,2.0,3,1,59,349999.0,0,pink
13218,-97.77771759,30.29356766,1.98,789650,6,3,2020,40,0,5,3,0,0,0,0,0,3428,1,0,1,1,0.966666667,7.0,1298,16,4.0,5,2,73,990000.0,1,light purple
13219,-97.90545654,30.18815994,1.98,569000,4,8,2019,5,0,3,1,1,0,0,0,0,3469,1,0,1,1,1.7,8.666666667,1664,18,3.5,4,2,16,523915.0,0,pink
13220,-97.75849915,30.28155899,1.98,848500,3,12,2020,11,0,4,1,2,0,0,0,0,1838,1,0,1,1,0.666666667,6.0,1189,16,2.0,2,1,86,990000.0,1,light purple
13221,-97.89159393,30.19280052,1.98,325000,3,7,2020,1,0,0,1,0,0,0,0,0,2870,1,0,1,1,1.366666667,9.0,1755,18,3.0,4,2,32,523915.0,0,pink
13222,-97.84962463,30.20027733,1.98,365000,7,11,2019,31,0,4,1,2,0,0,2,0,2594,1,0,1,1,1.133333333,6.666666667,1460,16,2.5,5,2,34,395000.0,0,pink
13223,-97.80641174,30.2140274,1.98,420000,2,8,2019,29,0,4,4,0,2,0,0,0,2150,1,0,1,1,0.866666667,4.0,840,13,3.0,3,2,13,349999.0,0,pink
13224,-97.89255524,30.1831131,1.98,429000,2,9,2019,27,0,5,1,1,0,0,1,0,2619,1,0,1,1,1.633333333,9.0,1755,18,3.0,4,2,26,523915.0,0,pink
13225,-97.85193634,30.20555496,1.98,350000,1,8,2020,37,0,1,2,1,0,0,1,0,1905,1,0,1,1,1.766666667,4.666666667,887,14,3.0,4,2,30,395000.0,0,pink
13226,-97.75588989,30.27517509,1.98,1200000,2,8,2018,1,0,2,2,0,0,0,0,0,2776,1,0,1,1,0.8,6.0,1189,16,4.0,4,2,101,990000.0,1,light purple
13227,-97.79252625,30.2159214,1.98,279000,1,1,2019,6,0,0,1,0,0,0,0,0,1092,1,0,1,1,1.333333333,4.666666667,890,14,2.0,3,2,3,349999.0,0,pink
13228,-97.89309692,30.18992424,1.98,415000,1,7,2019,1,0,5,1,2,0,0,0,0,2102,1,0,1,1,1.433333333,9.0,1755,18,3.0,3,2,32,523915.0,0,pink
13229,-97.80545807,30.2224369,1.98,169900,10,12,2018,39,0,0,2,0,0,0,0,0,2052,1,0,1,1,0.966666667,4.666666667,890,14,3.0,5,1,44,349999.0,0,pink
13230,-97.90210724,30.18994713,1.98,388500,13,3,2018,35,0,8,2,0,0,0,0,0,3515,1,0,1,1,1.566666667,8.666666667,1664,18,4.0,4,2,15,523915.0,0,pink
13231,-97.89311218,30.18274879,1.98,475000,2,4,2019,1,0,3,1,0,0,0,0,0,3174,1,0,1,1,1.7,9.0,1755,18,3.5,5,2,26,523915.0,0,pink
13232,-97.81091309,30.21078873,1.98,269900,3,6,2020,61,0,4,2,2,0,0,1,0,1282,1,0,1,1,0.9,4.0,840,13,2.0,3,1,48,349999.0,0,pink
13233,-97.84875488,30.20483017,1.98,310000,1,11,2018,25,0,8,1,0,0,0,0,0,1753,1,0,1,1,1.6,4.666666667,887,14,3.0,3,2,34,395000.0,0,pink
